,primary_photo,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,primary_photo.href,tax_record,other_listings,community.advertisers,community.property_id,community.description.name,products
32,,2022-04-11T00:49:26Z,"['central_air', 'community_outdoor_space', 'corner_lot', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'kitchen_island', 'open_floor_plan', 'floor_plan', 'playground', 'trails', 'shopping']",2931-Winding-Waters-Way_Raleigh_NC_27614_M66363-68604,for_sale,2022-04-08T12:15:56Z,,"[{'name': 'Keller Williams Preferred Realty - Brier Creek', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/ccb1aeb10ad2dcd4f54a7939f981fb39l-m2696602680s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/ccb1aeb10ad2dcd4f54a7939f981fb39l-m2084976554s-w1024_h768.jpg'}]",,350000,False,6636368604,,,2941918418,,[{'office_name': None}],TANC,,,mls,F9217A8404AAB1AA54B6E60D7C13C4F4,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2006.0,,2006-07-26,161000.0,2.0,,1.0,1742.0,1664.0,3.0,townhouse,,1.0,2.0,3.0,townhomes,27614,North Carolina,-78.558941,35.922086,Raleigh,NC,2931 Winding Waters Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2931%20Winding%20Waters%20Way%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=wjpWTu2zrNOg2KaVpZrs4hf11qI=,37183,Wake,"[{'listing_id': '2941918418', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/ccb1aeb10ad2dcd4f54a7939f981fb39l-m2696602680s-w1024_h768.jpg,,,,,,
33,,2022-04-08T11:44:30Z,"['central_air', 'community_elevator', 'community_golf', 'community_outdoor_space', 'community_tennis_court', 'disability_features', 'fireplace', 'golf_course_lot_or_frontage', 'golf_course_view', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'elevator', 'pond', 'trails', 'hoa']",10400-Rosegate-Ct-Unit-203_Raleigh_NC_27617_M50274-54917,for_sale,2022-04-08T11:47:13Z,,"[{'name': 'Howard Perry and Walston', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/0c627221c24b634f5ab8d5dd562186adl-m3867961082s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/0c627221c24b634f5ab8d5dd562186adl-m4140610771s-w1024_h768.jpg'}]",,340000,False,5027454917,,,2941917890,,[{'office_name': None}],TANC,,,mls,A7D542A7C4A4231B37DD2218D555B2B2,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2006.0,,2013-08-07,190000.0,2.0,,,,1429.0,2.0,condo,,1.0,1.0,2.0,condos,27617,North Carolina,-78.793014,35.902392,Raleigh,NC,10400 Rosegate Ct Unit 203,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=10400%20Rosegate%20Ct%20Unit%20203%2C%20Raleigh%2C%20NC%2027617&size=640x480&source=outdoor&signature=SNU0pXYarZZXoEzP1bKROB0J42Y=,37183,Wake,"[{'listing_id': '2941917890', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2920161324', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '615203566', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '560683102', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '533471374', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/0c627221c24b634f5ab8d5dd562186adl-m3867961082s-w1024_h768.jpg,,,,,,
34,,2022-04-01,"['single_story', 'garage_1_or_more', 'garage_2_or_more']",Victor_Auburn-Village-Amber-Collection_125-Cashmere-Court_Raleigh_NC_27610_P417000665270,ready_to_build,2022-04-08T00:00:00.000Z,,"[{'name': 'Lennar', 'photo': None, 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/7da6b4a5fe8e4efdf018dec67c44e9a6e-f3083243004s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/7da6b4a5fe8e4efdf018dec67c44e9a6e-f3661654692s-w1024_h768.jpg'}]",,349990,False,417000665270,,,,,,LC1B,,,new_home,,True,,True,,,,True,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,2.0,Victor,,,1687.0,,,,2.0,1.0,2.0,condo_townhome,27610,North Carolina,-78.5465,35.699,Raleigh,NC,125 Cashmere Court,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=125%20Cashmere%20Court%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=OTRtOs7Wk5gYl7BSK9v7-OnlrFY=,37183,Wake,,https://nh.rdcpix.com/7da6b4a5fe8e4efdf018dec67c44e9a6e-f3083243004s-w1024_h768.jpg,,,"[{'office': {'hours': 'Mon-Sun: By Appointment', 'phones': [{'number': '(919) 337-9420', 'type': 'Office'}]}, 'builder': {'fulfillment_id': '4803467'}}]",717000072675,Auburn Village - Amber Collection,
35,,2022-04-07T20:21:56Z,"['central_air', 'community_outdoor_space', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'vaulted_ceiling']",8712-Cypress-Grove-Run_Raleigh_NC_27612_M63665-22919,for_sale,2022-04-07T20:26:28Z,,"[{'name': 'FATHOM REALTY', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/b7c56195b71d50f229470fc87ccf9808l-m1107768300s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/b7c56195b71d50f229470fc87ccf9808l-m255398594s-w1024_h768.jpg'}]",,339734,False,6366522919,,,2941894080,,[{'office_name': None}],TANC,,,mls,9C4078650DD07B9B8FFD70A7EE10B77E,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2008.0,,2016-12-02,190000.0,2.0,,2.0,1742.0,1579.0,4.0,townhouse,,1.0,3.0,2.0,townhomes,27612,North Carolina,-78.74355,35.881503,Raleigh,NC,8712 Cypress Grove Run,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=8712%20Cypress%20Grove%20Run%2C%20Raleigh%2C%20NC%2027612&size=640x480&source=outdoor&signature=FePZPrOwygzgm_rIuvdK-89e_6A=,37183,Wake,"[{'listing_id': '2941894080', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/b7c56195b71d50f229470fc87ccf9808l-m1107768300s-w1024_h768.jpg,,,,,,
36,,2022-04-09T11:38:29Z,"['central_air', 'community_outdoor_space', 'forced_air', 'hardwood_floors', 'laundry_room', 'single_story', 'granite_kitchen', 'updated_kitchen', 'rental_property', 'big_lot', 'investment_opportunity']",2360-Stevens-Rd_Raleigh_NC_27610_M63526-74021,for_sale,2022-04-07T17:56:03Z,,"[{'name': 'Dogwood Properties', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/dd8b29607e7de0c2cfa818ee1cd9c4f9l-m4292182140s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/dd8b29607e7de0c2cfa818ee1cd9c4f9l-m255165572s-w1024_h768.jpg'}]",,349900,False,6352674021,,,2941885931,,[{'office_name': None}],TANC,,,mls,F45DBB2407F35DA60AAA043330DF2BAF,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1955.0,,2018-06-15,265000.0,1.0,,,9583.0,1019.0,1.0,,,,1.0,3.0,single_family,27610,North Carolina,-78.604944,35.788021,Raleigh,NC,2360 Stevens Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2360%20Stevens%20Rd%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=st30cu47Vc4La1-9GBbl97dSnvI=,37183,Wake,"[{'listing_id': '2941885931', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '652554418', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '645524806', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '643601686', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '640252442', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '623877118', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '617570894', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/dd8b29607e7de0c2cfa818ee1cd9c4f9l-m4292182140s-w1024_h768.jpg,,,,,,
37,,2022-04-08T17:14:39Z,"['central_air', 'community_security_features', 'disability_features', 'laundry_room', 'single_story', 'updated_kitchen', 'no_hoa', 'farm', 'ranch', 'new_roof', 'shopping']",625-Locust-Ln_Raleigh_NC_27603_M54304-16475,for_sale,2022-04-07T14:21:24Z,,"[{'name': 'DASH Carolina', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/7b0cab425fd3b325d74e8d4167f1a77el-m2340814243s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/7b0cab425fd3b325d74e8d4167f1a77el-m1392157120s-w1024_h768.jpg'}]",,330000,False,5430416475,,,2941875773,,[{'office_name': None}],TANC,,,mls,EAD149182BD5695AF4EEEE63186EB0A3,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1967.0,,2022-02-01,230000.0,2.0,,,22651.0,1285.0,2.0,,,,1.0,3.0,single_family,27603,North Carolina,-78.649281,35.705664,Raleigh,NC,625 Locust Ln,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=625%20Locust%20Ln%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=QaF0xglvIqsV0PjoG3hN0djKXHY=,37183,Wake,"[{'listing_id': '2941875773', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '634340158', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2935320140', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2917505631', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '634320810', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '616449390', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '615424282', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '615534990', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '609458794', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '606239486', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '599772922', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '596778882', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '547748402', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/7b0cab425fd3b325d74e8d4167f1a77el-m2340814243s-w1024_h768.jpg,,,,,,
38,,2022-04-11T22:55:45Z,"['central_air', 'city_view', 'community_clubhouse', 'community_outdoor_space', 'community_tennis_court', 'cul_de_sac', 'family_room', 'fireplace', 'forced_air', 'laundry_room', 'recreation_facilities', 'tennis_court', 'view', 'community_swimming_pool', 'two_or_more_stories', 'granite_kitchen', 'updated_kitchen', 'fenced_yard', 'playground', 'tennis', 'trails']",4720-Dillingham-Ct_Raleigh_NC_27604_M69802-12896,for_sale,2022-04-07T00:43:18Z,,"[{'name': 'Northside Realty Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/c25266de91c7d2758d731a1e0b595c8al-m1757702836s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/c25266de91c7d2758d731a1e0b595c8al-m2954897094s-w1024_h768.jpg'}]",,350000,False,6980212896,,,2941862130,,[{'office_name': None}],TANC,,,mls,FB5D20CEF1D40F4C41336DFF72F5EE58,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1994.0,,2015-09-18,158000.0,2.0,,1.0,7841.0,1576.0,3.0,,,,2.0,3.0,single_family,27604,North Carolina,-78.556016,35.806217,Raleigh,NC,4720 Dillingham Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4720%20Dillingham%20Ct%2C%20Raleigh%2C%20NC%2027604&size=640x480&source=outdoor&signature=t0G-DJo79nEYK0DaMQIhpmwk8L0=,37183,Wake,"[{'listing_id': '2941862130', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '605083262', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/c25266de91c7d2758d731a1e0b595c8al-m1757702836s-w1024_h768.jpg,,,,,,
39,,2022-04-13T17:58:14Z,"['central_air', 'forced_air', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories']",11700-Coppergate-Dr-Unit-100_Raleigh_NC_27614_M54972-72065,for_sale,2022-04-05T13:16:55Z,,"[{'name': 'eXp Realty, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/559c75f66227f8e7e3983f434d7ba2bdl-m69089710s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/559c75f66227f8e7e3983f434d7ba2bdl-m2113266842s-w1024_h768.jpg'}]",,305000,False,5497272065,,,2941790133,,[{'office_name': None}],TANC,,,mls,D3FC1547C0C95A3A98DAF8FC0551E3DD,,,,,,,True,,,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2009.0,,2010-01-08,142000.0,2.0,,1.0,871.0,1750.0,3.0,townhouse,,,3.0,3.0,townhomes,27614,North Carolina,-78.543584,35.955687,Raleigh,NC,11700 Coppergate St Unit 100,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=11700%20Coppergate%20St%20Unit%20100%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=G0dS8GRgn8AR3GyiLc1hjtgv_jE=,37183,Wake,"[{'listing_id': '2941790133', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '643302118', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '639832214', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '631679262', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '510477538', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/559c75f66227f8e7e3983f434d7ba2bdl-m69089710s-w1024_h768.jpg,,,,,,
40,,2022-04-06T16:36:29Z,"['central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'hardwood_floors', 'two_or_more_stories', 'garage_1_or_more', 'fenced_yard', 'master_bedroom', 'shopping']",10703-Pendragon-Pl_Raleigh_NC_27614_M52487-94163,for_sale,2022-04-01T14:50:17Z,,"[{'name': 'Keller Williams Preferred Realty - Brier Creek', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/3860e92b3362626cdcdbf3d98b76b212l-m3447516799s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/3860e92b3362626cdcdbf3d98b76b212l-m3051846019s-w1024_h768.jpg'}]",,315000,False,5248794163,,,2941692750,,[{'office_name': None}],TANC,,,mls,0E46666FAAD68FA3550569E2F78F853B,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2000.0,,2001-06-01,144500.0,2.0,,1.0,2614.0,1675.0,3.0,townhouse,,1.0,2.0,3.0,townhomes,27614,North Carolina,-78.567339,35.91896,Raleigh,NC,10703 Pendragon Pl,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=10703%20Pendragon%20Pl%2C%20Raleigh%2C%20NC%2027614&size=640x480&source=outdoor&signature=0cHJRpy1rtJM47c74SXIvjkT0OU=,37183,Wake,"[{'listing_id': '2941692750', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/3860e92b3362626cdcdbf3d98b76b212l-m3447516799s-w1024_h768.jpg,,,,,,
41,,2022-04-04T14:41:49Z,"['central_air', 'community_clubhouse', 'community_outdoor_space', 'fireplace', 'forced_air', 'hardwood_floors', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'private_backyard', 'clubhouse', 'lake', 'shopping']",4605-Asterwood-Dr_Raleigh_NC_27606_M56973-64313,for_sale,2022-04-01T12:36:50Z,,"[{'name': 'Evans Legacy Group Inc', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/b616dc15aa52cf572aeab5274c701f56l-m1980227844s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/b616dc15aa52cf572aeab5274c701f56l-m1480720775s-w1024_h768.jpg'}]",,330000,False,5697364313,,,2941687770,,[{'office_name': None}],TANC,,,mls,131D4700A3781AF59FA28ED8B0077456,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,2001.0,,2001-02-28,151500.0,2.0,,1.0,2178.0,1451.0,3.0,townhouse,,1.0,2.0,2.0,townhomes,27606,North Carolina,-78.71661,35.754586,Raleigh,NC,4605 Asterwood Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4605%20Asterwood%20Dr%2C%20Raleigh%2C%20NC%2027606&size=640x480&source=outdoor&signature=0sEo7-yXdIVAv1J1iu7iZGPyHdo=,37183,Wake,"[{'listing_id': '2941687770', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/b616dc15aa52cf572aeab5274c701f56l-m1980227844s-w1024_h768.jpg,,,,,,
42,,2022-04-05T13:02:33Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'corner_lot', 'disability_features', 'family_room', 'fireplace', 'forced_air', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'rental_property', 'big_lot']",3009-E-Garner-Rd_Raleigh_NC_27610_M60736-65284,for_sale,2022-04-01T10:53:19Z,,"[{'name': 'Compass North Carolina, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/aef7a098c2eb3af4af07e7383f1780c6l-m2234652441s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/aef7a098c2eb3af4af07e7383f1780c6l-m3456907343s-w1024_h768.jpg'}]",,325000,False,6073665284,,,2941686084,,[{'office_name': None}],TANC,,,mls,36FD835D5919E2656FE969F36659124E,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,1961.0,,2021-06-17,256000.0,2.0,,,34848.0,2075.0,2.0,,,2.0,1.0,3.0,mobile,27610,North Carolina,-78.525883,35.684833,Raleigh,NC,3009 E Garner Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3009%20E%20Garner%20Rd%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=ZrFjWZmEL97TVx9p0DnqpBna1Y8=,37183,Wake,"[{'listing_id': '2941686084', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/aef7a098c2eb3af4af07e7383f1780c6l-m2234652441s-w1024_h768.jpg,,,,,,
43,,2022-04-04T22:28:07Z,"['central_air', 'community_outdoor_space', 'cul_de_sac', 'forced_air', 'hardwood_floors', 'laundry_room', 'single_story', 'private_backyard', 'open_floor_plan', 'floor_plan', 'farm', 'ranch', 'new_roof']",1216-Bunche-Dr_Raleigh_NC_27610_M56708-20477,for_sale,2022-04-01T04:39:22Z,,"[{'name': 'Northside Realty Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/53528cefebf7f893535872af8cd9a5ael-m1018958281s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/53528cefebf7f893535872af8cd9a5ael-m165139531s-w1024_h768.jpg'}]",,309900,False,5670820477,,,2941681640,,[{'office_name': 'Northside Realty Inc.'}],TANC,,,mls,C5476424718F834048C5AE30E89A64ED,,,,,,,True,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1960.0,,2021-11-18,175000.0,1.0,,,16553.0,1010.0,1.0,,,,1.0,3.0,single_family,27610,North Carolina,-78.618991,35.750009,Raleigh,NC,1216 Bunche Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1216%20Bunche%20Dr%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=YgaUE7gxsjH7dVv-5mvoM59sUV8=,37183,Wake,"[{'listing_id': '2941681640', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/53528cefebf7f893535872af8cd9a5ael-m1018958281s-w1024_h768.jpg,,,,,,
44,,2022-04-01T16:07:11Z,"['central_air', 'community_outdoor_space', 'disability_features', 'forced_air', 'hardwood_floors', 'laundry_room', 'single_story', 'fenced_yard', 'farm', 'ranch']",3332-Apache-Dr_Raleigh_NC_27609_M67502-64360,for_sale,2022-03-31T20:04:52Z,,"[{'name': 'Smart Choice Realty Company, Inc.', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/141f7e465040b276d225a904fb5bb2f2l-m917679692s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/141f7e465040b276d225a904fb5bb2f2l-m652823204s-w1024_h768.jpg'}]",,339900,False,6750264360,,,2941659854,,[{'office_name': None}],TANC,,,mls,1D6C347FF6C63E8542FD5E4D2A3D8797,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1959.0,,2018-02-26,177500.0,1.0,,,11761.0,968.0,1.0,,,,1.0,3.0,single_family,27609,North Carolina,-78.614239,35.825709,Raleigh,NC,3332 Apache Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3332%20Apache%20Dr%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=Vg2vIR9d4xb1maIn3zWZmczefm4=,37183,Wake,"[{'listing_id': '2941659854', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '636904150', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '607176758', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/141f7e465040b276d225a904fb5bb2f2l-m917679692s-w1024_h768.jpg,,,,,,
45,,2022-04-05T23:48:03Z,"['community_outdoor_space', 'family_room', 'fireplace', 'laundry_room', 'recreation_facilities', 'single_story', 'updated_kitchen', 'high_ceiling', 'cathedral_ceiling', 'farm', 'ranch', 'new_roof']",1206-Harwich-Ct_Raleigh_NC_27609_M64565-44565,for_sale,2022-03-31T19:15:19Z,,"[{'name': ""Carolina's Choice Real Estate"", 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/26088efede8793983f853618dbb4dcb2l-m2945828417s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/26088efede8793983f853618dbb4dcb2l-m1406980392s-w1024_h768.jpg'}]",,330000,False,6456544565,,,2941657861,,"[{'office_name': ""Carolina's Choice Real Estate""}]",TANC,,,mls,AE53918EA08CF08417183AFF3BE40BA1,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'co_broke']",basic_opt_in,1984.0,,2009-11-16,138000.0,2.0,,,1742.0,1110.0,2.0,townhouse,,,1.0,2.0,townhomes,27609,North Carolina,-78.621372,35.860354,Raleigh,NC,1206 Harwich Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1206%20Harwich%20Ct%2C%20Raleigh%2C%20NC%2027609&size=640x480&source=outdoor&signature=yPF8sUgE-jO8PZEZeYgx_w--ols=,37183,Wake,"[{'listing_id': '2941657861', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '511814298', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/26088efede8793983f853618dbb4dcb2l-m2945828417s-w1024_h768.jpg,,,,,,
46,,2022-04-04T21:33:41Z,"['central_air', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'shopping']",1030-Nichols-Dr_Raleigh_NC_27605_M68400-15271,for_sale,2022-03-31T16:52:29Z,,"[{'name': 'Rachel Kendall Team', 'photo': 'https://ap.rdcpix.com/167238158/e9005ef6399857403249946d4e6d14d3o-c0s.jpg', 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/c174f432890eb300aa14aeff89170209l-m914126846s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/c174f432890eb300aa14aeff89170209l-m3003421453s-w1024_h768.jpg'}]",,305000,False,6840015271,,,2941649000,,[{'office_name': None}],TANC,,,mls,C757B5267DF5BA06A525C623D7AE5504,,,,,,,False,,True,True,False,False,advantage_pro,"['core.agent', 'core.broker', 'listing_owner_lead.broker', 'listing_owner_brand.broker']",advantage_pro,1949.0,,2016-09-14,148000.0,1.0,,,,1008.0,1.0,condo,,,2.0,2.0,condos,27605,North Carolina,-78.653987,35.792739,Raleigh,NC,1030 Nichols Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1030%20Nichols%20Dr%2C%20Raleigh%2C%20NC%2027605&size=640x480&source=outdoor&signature=wM5GHItfxHrxW7dM_STarLjAcnY=,37183,Wake,"[{'listing_id': '2941649000', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '618766638', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '615783542', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '615470906', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/c174f432890eb300aa14aeff89170209l-m914126846s-w1024_h768.jpg,,,,,,
