,primary_photo,last_update_date,tags,permalink,status,list_date,open_houses,branding,photos,coming_soon_date,list_price,matterport,property_id,community,virtual_tours,listing_id,price_reduced_amount,source.agents,source.id,source.plan_id,source.spec_id,source.type,tax_record.public_record_id,flags.is_new_construction,flags.is_subdivision,flags.is_plan,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_new_listing,flags.is_coming_soon,flags.is_contingent,lead_attributes.show_contact_an_agent,lead_attributes.opcity_lead_attributes.flip_the_market_enabled,lead_attributes.opcity_lead_attributes.cashback_enabled,lead_attributes.lead_type,products.products,products.brand_name,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line,location.street_view_url,location.county.fips_code,location.county.name,other_listings.rdc,primary_photo.href,tax_record,community.advertisers,community.property_id,community.description.name,location.address.coordinate,other_listings
71,,2022-05-02T20:46:56Z,"['basement', 'big_lot']",1105-Holmes-St_Raleigh_NC_27601_M66473-84465,for_sale,2022-03-23T18:45:55Z,,"[{'name': 'The Ocean Group', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/d4fc6393bb4136c9c1702168f5b9c981l-m696268210s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/d4fc6393bb4136c9c1702168f5b9c981l-m755178214s-w1024_h768.jpg'}]",,410000,False,6647384465,,,2941412571,40000.0,[{'office_name': None}],TANC,,,mls,1551A5E9C2F01670172CA9D3102A6E48,,,,True,,,False,,,True,False,False,co_broke,"['core.agent', 'core.broker']",essentials,,,2017-03-17,110000.0,,,,10890.0,,0.0,,,,,,land,27601,North Carolina,-78.627874,35.766334,Raleigh,NC,1105 Holmes St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1105%20Holmes%20St%2C%20Raleigh%2C%20NC%2027601&size=640x480&source=outdoor&signature=LQHQSb8ZTYcPmumGLSEAT-Ajr-4=,37183,Wake,"[{'listing_id': '2941412571', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '635270118', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '628205058', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/d4fc6393bb4136c9c1702168f5b9c981l-m696268210s-w1024_h768.jpg,,,,,,
72,,2022-04-01T20:55:57Z,"['new_construction', 'two_or_more_stories', 'garage_1_or_more']",5044-Tura-St_Raleigh_NC_27610_M92155-87539,for_sale,2022-03-20T00:00:00Z,,"[{'name': 'Lennar', 'photo': None, 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/aed473afc819afac690f928f30b9c90el-f1246311253s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/aed473afc819afac690f928f30b9c90et-f2214920601s-w1024_h768.jpg'}]",,401240,False,9215587539,,,2941715583,,,LC1B,417000665262,19284600099,new_home,,True,,,,,,False,,,True,False,False,new_homes_moveinready,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,2.0,,,,1754.0,2.0,,,1.0,2.0,3.0,single_family,27610,North Carolina,,,Raleigh,NC,5044 Tura St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5044%20Tura%20St%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=yoxtgay5mBoAxuzoK14ULPAeQMY=,,Wake,"[{'listing_id': '2941715583', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://nh.rdcpix.com/aed473afc819afac690f928f30b9c90el-f1246311253s-w1024_h768.jpg,,"[{'office': {'hours': 'Mon-Sun: By Appointment', 'phones': [{'number': '(919) 337-9420', 'type': 'Office'}]}, 'builder': {'fulfillment_id': '4803467'}}]",717000072671,Trace at Olde Towne - Designer Collection,,
73,,2022-04-04,"['trails', 'shopping', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'private_bathroom']",Scottsdale_5401-North-Cottage-Collection_5502-Beardall-Street_Raleigh_NC_27616_P417000665293,ready_to_build,2022-03-20T00:00:00Z,,"[{'name': 'Lennar', 'photo': None, 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/a73055133acf09c091d649474d075adfe-f4108417188s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/a73055133acf09c091d649474d075adfp-f1239527904s.svg'}]",,432990,False,417000665293,,,,,,LC1B,,,new_home,,True,,True,,,,False,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,2.0,Scottsdale,1.0,,2025.0,,,,2.0,2.0,3.0,single_family,27616,North Carolina,-78.5373,35.8625,Raleigh,NC,5502 Beardall Street,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5502%20Beardall%20Street%2C%20Raleigh%2C%20NC%2027616&size=640x480&source=outdoor&signature=LLNNormi2plbykAzcy7Oj9xe_ww=,37183,Wake,,https://nh.rdcpix.com/a73055133acf09c091d649474d075adfe-f4108417188s-w1024_h768.jpg,,"[{'office': {'hours': 'Mon-Sun: By Appointment', 'phones': [{'number': '(919) 337-9420', 'type': 'Office'}]}, 'builder': {'fulfillment_id': '4803467'}}]",717000057947,5401 North - Cottage Collection,,
74,,2022-05-03T13:30:36Z,"['central_air', 'community_clubhouse', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'community_swimming_pool', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",10310-Sablewood-Dr-Unit-116_Raleigh_NC_27617_M93096-58925,for_sale,2022-03-19T12:15:39Z,,"[{'name': 'CB Advantage-(Apex Office)', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/98e5f7651f73e586aa9a55e70506a99dl-m2724956990s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/98e5f7651f73e586aa9a55e70506a99dl-m926471459s-w1024_h768.jpg'}]",,420000,False,9309658925,,,2941309966,,[{'office_name': None}],TANC,,,mls,3FB58CF1A29AE96F7076601D0D318F0E,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2019.0,,2021-04-22,321000.0,2.0,,,,1448.0,2.0,condo,,2.0,1.0,2.0,condos,27617,North Carolina,-78.794678,35.899368,Raleigh,NC,10310 Sablewood Dr Unit 116,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=10310%20Sablewood%20Dr%20Unit%20116%2C%20Raleigh%2C%20NC%2027617&size=640x480&source=outdoor&signature=ECY1lUGr3U7um568Q1JbTkKitzc=,37183,Wake,"[{'listing_id': '2941309966', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '2924464361', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '2921207324', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/98e5f7651f73e586aa9a55e70506a99dl-m2724956990s-w1024_h768.jpg,,,,,,
75,,2022-05-04T16:57:07Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'waterfront', 'trails', 'views']",5308-Duckwing-Dr_Raleigh_NC_27604_M67543-95622,for_sale,2022-03-18T19:54:46Z,,"[{'name': 'Rich Realty Group', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/f5b634db06bdb688f12daf00f684e420l-m2218436096s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/f5b634db06bdb688f12daf00f684e420l-m3601343992s-w1024_h768.jpg'}]",,450000,False,6754395622,,,2941293005,,[{'office_name': None}],TANC,,,mls,24F642B58D515A62F218945431C11AB0,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2002.0,,2014-06-24,255000.0,3.0,,,10019.0,3011.0,3.0,,,2.0,2.0,4.0,single_family,27604,North Carolina,-78.550251,35.817744,Raleigh,NC,5308 Duckwing Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5308%20Duckwing%20Dr%2C%20Raleigh%2C%20NC%2027604&size=640x480&source=outdoor&signature=OEPFID7XFjS7zWyEFCRd6dDjHlY=,37183,Wake,"[{'listing_id': '2941293005', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '585676710', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '512322134', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/f5b634db06bdb688f12daf00f684e420l-m2218436096s-w1024_h768.jpg,,,,,,
76,,2022-05-06T12:05:25Z,"['central_air', 'fireplace', 'forced_air', 'hardwood_floors', 'garage_1_or_more']",7500-Dartford-Ct-Apt-303_Raleigh_NC_27615_M54911-44921,for_sale,2022-03-16T22:35:14Z,,"[{'name': ""Hodge & Kittrell Sotheby's International Realty"", 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/d405e7904430109aa0a28f2744cd6e0cl-m2936743013s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/d405e7904430109aa0a28f2744cd6e0cl-m3368498865s-w1024_h768.jpg'}]",,445000,False,5491144921,,,2941219570,65000.0,[{'office_name': None}],TANC,,,mls,6E84A4048DFC47BB4DA398B764E07743,,,,True,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1988.0,,1995-05-15,218000.0,3.0,,,,2535.0,3.0,condo,,1.0,,3.0,condos,27615,North Carolina,-78.668334,35.881982,Raleigh,NC,7500 Dartford Ct Apt 303,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7500%20Dartford%20Ct%20Apt%20303%2C%20Raleigh%2C%20NC%2027615&size=640x480&source=outdoor&signature=DpKLWsmlmwAmUeyYG658C2a2-bw=,37183,Wake,"[{'listing_id': '2941219570', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/d405e7904430109aa0a28f2744cd6e0cl-m2936743013s-w1024_h768.jpg,,,,,,
77,,2022-03-03T20:49:20Z,"['carport', 'central_air', 'community_outdoor_space', 'community_security_features', 'disability_features', 'forced_air', 'hardwood_floors', 'laundry_room', 'single_story', 'no_hoa', 'new_roof']",2705-Owl-Tree-Ct_Raleigh_NC_27610_M55684-41303,for_sale,2022-03-03T13:30:29Z,,"[{'name': 'DASH Carolina', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/b1d1de25600444ea28abc50e3e91b2e6l-m3795497403s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/b1d1de25600444ea28abc50e3e91b2e6l-m962057119s-w1024_h768.jpg'}]",,420000,False,5568441303,,,2940824703,,[{'office_name': None}],TANC,,,mls,195D5C719FCC8C9DEE22BC8F227BCC15,,,,,,,False,,,True,False,False,co_broke,"['core.broker', 'co_broke']",essentials,1983.0,,2005-09-02,48000.0,3.0,,,8712.0,1831.0,3.0,,,,1.0,3.0,single_family,27610,North Carolina,-78.608476,35.740196,Raleigh,NC,2705 Owl Tree Ct,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2705%20Owl%20Tree%20Ct%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=YiMXpClb8DlthYYKVvvt6-tJ2R8=,37183,Wake,"[{'listing_id': '2940824703', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/b1d1de25600444ea28abc50e3e91b2e6l-m3795497403s-w1024_h768.jpg,,,,,,
78,,2022-04-14T14:05:08Z,"['central_air', 'fireplace', 'forced_air', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more']",6008-Paducah-Dr_Raleigh_NC_27610_M68384-21395,for_sale,2022-03-01T19:03:30Z,,"[{'name': 'Integra Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/1e89cda325be4c61e490e9f57d4657fbl-m2024167932s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/1e89cda325be4c61e490e9f57d4657fbl-m1276301572s-w1024_h768.jpg'}]",,414900,False,6838421395,,,2940753219,,[{'office_name': None}],TANC,,,mls,25288D5491E03C8E671849750849BAB6,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2006.0,,2013-05-30,159000.0,2.0,,1.0,4792.0,2399.0,3.0,,,2.0,2.0,3.0,single_family,27610,North Carolina,-78.535202,35.738278,Raleigh,NC,6008 Paducah Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=6008%20Paducah%20Dr%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=TSZew5Vt-1hr-c5mYMlvktLIU8Y=,37183,Wake,"[{'listing_id': '2940753219', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '600794622', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '601301390', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '593951830', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '593986958', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '593836918', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '566275410', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/1e89cda325be4c61e490e9f57d4657fbl-m2024167932s-w1024_h768.jpg,,,,,,
79,,2022-04-14T18:59:24Z,"['central_air', 'community_outdoor_space', 'community_security_features', 'forced_air', 'hardwood_floors', 'laundry_room', 'basement', 'updated_kitchen', 'rental_property', 'ensuite', 'shopping']",2938-Glenridge-Dr_Raleigh_NC_27604_M66029-37568,for_sale,2022-03-01T13:55:05Z,,"[{'name': 'C-A-RE Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/0481a29675ab87104f73fb2a5e951aael-m1324627670s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/0481a29675ab87104f73fb2a5e951aael-m2940031972s-w1024_h768.jpg'}]",,449900,False,6602937568,,"[{'type': None, 'href': 'https://listingbooster.com/virtual-tour/home/1284577617'}]",2940740047,20000.0,[{'office_name': 'C-A-RE Realty'}],TANC,,,mls,B212C9686C0D6D2A5B98E1360895925C,,,,False,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,1961.0,,1998-11-20,112000.0,3.0,,,13068.0,1956.0,3.0,,,,,3.0,single_family,27604,North Carolina,-78.599449,35.820171,Raleigh,NC,2938 Glenridge Dr,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2938%20Glenridge%20Dr%2C%20Raleigh%2C%20NC%2027604&size=640x480&source=outdoor&signature=CrdBYrikEIlpZg1hte3pQjkWLhU=,37183,Wake,"[{'listing_id': '2940740047', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '580075726', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '571445310', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '544419706', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '531955290', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '521768090', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '511673430', 'listing_key': None, 'status': 'off_market', 'primary': None}, {'listing_id': '503321422', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/0481a29675ab87104f73fb2a5e951aael-m1324627670s-w1024_h768.jpg,,,,,,
80,,2022-04-11T14:05:56Z,['big_lot'],2309-Oxford-Rd_Raleigh_NC_27608_M97200-66230,for_sale,2022-01-25T13:00:39Z,,"[{'name': 'Rich Realty Group', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/29ee7ebe972a21bf156641af9cbacff9l-m1112507693s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/29ee7ebe972a21bf156641af9cbacff9l-m2954908447s-w1024_h768.jpg'}]",,425000,False,9720066230,,,2939406146,25000.0,"[{'office_name': 'Rich Realty Group'}, {'office_name': None}]",TANC,,,mls,23FC09F58869999AB225E2971064C95D,,,,False,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker']",essentials,,,2014-12-23,120000.0,,,,13504.0,,0.0,,,,,,land,27608,North Carolina,-78.640166,35.811583,Raleigh,NC,2309 Oxford Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2309%20Oxford%20Rd%2C%20Raleigh%2C%20NC%2027608&size=640x480&source=outdoor&signature=y8fRzho3osbPBR_cucwyLZARbDQ=,37183,Wake,"[{'listing_id': '2939406146', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/29ee7ebe972a21bf156641af9cbacff9l-m1112507693s-w1024_h768.jpg,,,,,,
81,,2022-05-01,"['two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'open_floor_plan', 'floor_plan']",Edison_Dayton-Woods_1504-Tawny-View-Lane_Raleigh_NC_27603_P417000652170,ready_to_build,2022-01-24T19:20:50Z,,"[{'name': 'HHHunt Homes LLC', 'photo': 'https://nh.rdcpix.com/803ad6bdf805712af2d0b241e4547a8dn-f2152865465s.jpg', 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/7c6200644c328fb6eb47743c91129f35e-f1448541479s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/7c6200644c328fb6eb47743c91129f35e-f4176865855s-w1024_h768.jpg'}]",,415990,True,417000652170,,,,,,HHHB,,,new_home,,True,,True,,,,False,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,2.0,Edison,1.0,,2185.0,,,,2.0,2.0,3.0,single_family,27603,North Carolina,-78.692076,35.615539,Raleigh,NC,1504 Tawny View Lane,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=1504%20Tawny%20View%20Lane%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=sZqopGsUwtZjfHUMHPlcxjUgYms=,37183,Wake,,https://nh.rdcpix.com/7c6200644c328fb6eb47743c91129f35e-f1448541479s-w1024_h768.jpg,,"[{'office': {'hours': 'By Appointment Only', 'phones': [{'number': '(919) 551-3362', 'type': 'Office'}, {'number': '8558124560', 'type': 'toll_free'}]}, 'builder': {'fulfillment_id': '4722637'}}]",717000071315,Dayton Woods,,
82,,2022-03-29T19:20:33Z,"['central_air', 'forced_air', 'hardwood_floors', 'single_story', 'big_lot']",601-Okelly-St_Raleigh_NC_27607_M57937-93532,for_sale,2021-12-21T18:22:19Z,,"[{'name': 'Sewell Realty Group', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/63aa7ad0358cf3da7b83d590f15097bbl-m965381639s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/63aa7ad0358cf3da7b83d590f15097bbl-m1439841514s-w1024_h768.jpg'}]",,450000,False,5793793532,,,2938310065,,[{'office_name': 'Sewell Realty Group'}],TANC,,,mls,,,,,,,,False,,True,True,False,False,co_broke,"['core.broker', 'co_broke']",essentials,1979.0,,,,2.0,,,18731.0,1348.0,2.0,,,,1.0,3.0,single_family,27607,North Carolina,-78.686463,35.789959,Raleigh,NC,601 Okelly St,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=601%20Okelly%20St%2C%20Raleigh%2C%20NC%2027607&size=640x480&source=outdoor&signature=57UYSjX_I48gs3mX5Nih1LWOs-M=,37183,Wake,"[{'listing_id': '2938310065', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/63aa7ad0358cf3da7b83d590f15097bbl-m965381639s-w1024_h768.jpg,,,,,,
83,,2022-03-17T15:09:12Z,"['central_air', 'community_golf', 'community_outdoor_space', 'community_security_features', 'family_room', 'forced_air', 'golf_course_lot_or_frontage', 'hardwood_floors', 'laundry_room', 'new_construction', 'recreation_facilities', 'view', 'community_swimming_pool', 'single_story', 'waterfront', 'library', 'elevator', 'golf_course', 'lake']",2441-Campus-Shore-Dr-303_Raleigh_NC_27606_M92234-86430,for_sale,2021-12-17T19:18:49Z,,"[{'name': 'Glenwood Agency, LLC', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/1193c6c540922143f01fcf63f629da48l-m3474503073s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/1193c6c540922143f01fcf63f629da48l-m426702874s-w1024_h768.jpg'}]",,439900,False,9223486430,,,2938206041,,[{'office_name': None}],TANC,,,mls,,True,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker', 'co_broke']",essentials,2021.0,,,,2.0,,,,1062.0,2.0,condo,,,1.0,3.0,condos,27606,North Carolina,-78.680262,35.767878,Raleigh,NC,2441 Campus Shore Dr Unit 303,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2441%20Campus%20Shore%20Dr%20Unit%20303%2C%20Raleigh%2C%20NC%2027606&size=640x480&source=outdoor&signature=jfLblWpYO7s7jp0-9isom-1DnvY=,37183,Wake,"[{'listing_id': '2938206041', 'listing_key': None, 'status': 'for_sale', 'primary': True}]",https://ap.rdcpix.com/1193c6c540922143f01fcf63f629da48l-m3474503073s-w1024_h768.jpg,,,,,,
84,,2022-03-28T17:49:24Z,['big_lot'],802-822-Ileagnes-4948-Rd-Lots-5-50_Raleigh_NC_27603_M67878-99719,for_sale,2021-09-29T19:07:19Z,,"[{'name': 'Keller Williams Elite Realty', 'photo': None, 'type': 'Office'}]","[{'href': 'https://ap.rdcpix.com/29104ee93764181055ae6b933e25f7f0l-m3636698335s-w1024_h768.jpg'}, {'href': 'https://ap.rdcpix.com/29104ee93764181055ae6b933e25f7f0l-m1178473251s-w1024_h768.jpg'}]",,425000,False,6787899719,,,2934921198,,"[{'office_name': None}, {'office_name': None}]",TANC,,,mls,,,,,,,,False,,True,True,False,False,co_broke,"['core.agent', 'core.broker']",essentials,,,,,,,,588060.0,,0.0,,,,,,land,27603,North Carolina,-78.655035,35.745193,Raleigh,NC,802-822 Ileagnes Rd,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=802-822%20Ileagnes%20Rd%2C%20Raleigh%2C%20NC%2027603&size=640x480&source=outdoor&signature=LCU1wUVr5jZMKRu11wCxZSeL4W4=,37183,Wake,"[{'listing_id': '2934921198', 'listing_key': None, 'status': 'for_sale', 'primary': True}, {'listing_id': '629990890', 'listing_key': None, 'status': 'off_market', 'primary': None}]",https://ap.rdcpix.com/29104ee93764181055ae6b933e25f7f0l-m3636698335s-w1024_h768.jpg,,,,,,
85,,2022-04-24,"['two_or_more_stories', 'open_floor_plan', 'floor_plan']",Ashlar_The-Montage-Townes_438-Diversity-Way_Raleigh_NC_27610_P417000637950,ready_to_build,2021-09-28T08:55:23Z,,"[{'name': 'Meritage Homes', 'photo': 'https://nh.rdcpix.com/326c93f67b305a18a93717372608fa5cn-f1826125858s.jpg', 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/a7d352a7072d4e1a4524badba838f93ce-f4038693038s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/a7d352a7072d4e1a4524badba838f93ce-f397893096s-w1024_h768.jpg'}]",,444990,False,417000637950,,,,,,MH1B,,,new_home,,True,,True,,,,False,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,2.0,Ashlar,1.0,,2075.0,,,,0.0,3.0,3.0,single_family,27610,North Carolina,-78.586124375353,35.773751000181,Raleigh,NC,438 Diversity Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=438%20Diversity%20Way%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=Ky1NhzNHyTjLw4AkzgwXxrt1N74=,37183,Wake,,https://nh.rdcpix.com/a7d352a7072d4e1a4524badba838f93ce-f4038693038s-w1024_h768.jpg,,"[{'office': {'hours': 'Sun-Sat Appointment-Only', 'phones': [{'number': '(877) 857-1039', 'type': 'Office'}, {'number': '8555978368', 'type': 'toll_free'}]}, 'builder': {'fulfillment_id': '4643165'}}]",717000065746,The Montage Townes,,
86,,2022-04-15,"['two_or_more_stories', 'modern_kitchen', 'kitchen_island', 'large_kitchen']",Fairview_The-Montage-Townes_438-Diversity-Way_Raleigh_NC_27610_P417000637949,ready_to_build,2021-09-28T08:55:23Z,,"[{'name': 'Meritage Homes', 'photo': 'https://nh.rdcpix.com/326c93f67b305a18a93717372608fa5cn-f1826125858s.jpg', 'type': 'Builder'}]","[{'href': 'https://nh.rdcpix.com/cf6959248cb90eac50947d7b69198bd5e-f4078611252s-w1024_h768.jpg'}, {'href': 'https://nh.rdcpix.com/cf6959248cb90eac50947d7b69198bd5e-f2114544165s-w1024_h768.jpg'}]",,434990,False,417000637949,,,,,,MH1B,,,new_home,,True,,True,,,,False,,,True,False,False,new_homes_plan,"['new_homes_cost_per_lead_hybrid.builder', 'co_broke']",basic_opt_in,,,,,2.0,Fairview,1.0,,1970.0,,,,0.0,3.0,3.0,single_family,27610,North Carolina,-78.586124375353,35.773751000181,Raleigh,NC,438 Diversity Way,https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=438%20Diversity%20Way%2C%20Raleigh%2C%20NC%2027610&size=640x480&source=outdoor&signature=Ky1NhzNHyTjLw4AkzgwXxrt1N74=,37183,Wake,,https://nh.rdcpix.com/cf6959248cb90eac50947d7b69198bd5e-f4078611252s-w1024_h768.jpg,,"[{'office': {'hours': 'Sun-Sat Appointment-Only', 'phones': [{'number': '(877) 857-1039', 'type': 'Office'}, {'number': '8555978368', 'type': 'toll_free'}]}, 'builder': {'fulfillment_id': '4643165'}}]",717000065746,The Montage Townes,,
